First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Matt,Rees,LSM,44,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Kyle,Jackson,M,47,Chaos,5,4,3,3,3,0,1,13,0.23076923076923078,8,0.6153846153846154,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kyle,Gallagher,FO,52,Chaos,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,8,0,0,0.3,12,28,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Froccaro,M,54,Chaos,6,10,5,3,1,2,5,24,0.125,12,0.5,10,0.2,6,0.6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
Ian,MacKay,LSM,55,Chaos,9,9,9,6,3,3,0,13,0.46153846153846156,7,0.5384615384615384,6,0.5,4,0.6666666666666666,6,6,18,0,0,0,0,0,0,0,0,0,0,0,6,5.5,0,0,0,0,0,0,0
Dan,Coates,D,57,Chaos,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Tanner,Cook,M,77,Chaos,3,2,1,1,1,0,1,6,0.16666666666666666,3,0.5,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Nick,Grill,D,,Chrome,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian,Phipps,G,30,Whipsnakes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,10,6,0.75,10,0,0,0,0,0,0,0,0,0,0
Justin,Guterding,A,22,Chrome,8,9,6,6,6,0,3,34,0.17647058823529413,22,0.6470588235294118,1,0,1,1,13,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Eli,Salama,LSM,3,Chrome,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Morrill,A,4,Chrome,9,22,16,16,16,0,6,40,0.4,26,0.65,0,0,0,0,22,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Michael,Manley,D,5,Chrome,9,4,3,2,1,1,1,8,0.25,6,0.75,4,0.25,3,0.75,6,7,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
Nick,Washuta,G,19,Chrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Thornton,D,19,Redwoods,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Mazzone,M,6,Waterdogs,8,10,6,6,6,0,4,18,0.3333333333333333,10,0.5555555555555556,0,0,0,0,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared,Conners,LSM,28,Archers,8,0,0,0,0,0,0,3,0,1,0.3333333333333333,1,0,1,1,3,3,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Unterstein,M,13,Redwoods,12,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0
Will,Haus,SSDM,6,Chrome,7,0,0,0,0,0,0,5,0,2,0.4,1,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Ryan,Beville,SSDM,8,Chrome,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Joel,White,LSM,11,Chrome,9,4,2,2,2,0,2,6,0.3333333333333333,5,0.8333333333333334,2,0,2,1,4,13,40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
John,Galloway,G,15,Chrome,9,1,0,0,0,0,1,2,0,0,0,2,0,0,0,6,4,22,0,0,0,0,0,0,12.375000000000002,118,0.5592417061611374,99,6,0,0,0,0,5,0,0,0,0
Dylan,Molloy,A,17,Chrome,3,10,6,6,6,0,4,20,0.3,10,0.5,0,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Justin,Anderson,M,21,Chrome,9,10,6,5,4,1,4,27,0.18518518518518517,19,0.7037037037037037,2,0.5,2,1,7,4,15,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0
Ned,Crotty,M,22,Chrome,9,9,0,0,0,0,9,26,0,8,0.3076923076923077,3,0,1,0.3333333333333333,14,3,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
John,Moderski,D,24,Chrome,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,17,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Connor,Farrell,FO,25,Chrome,9,2,2,2,2,0,0,2,1,2,1,0,0,0,0,11,1,58,0,0,0.4792626728110599,104,113,217,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Brendan,Kavanagh,A,27,Chrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Barclay,D,28,Chrome,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,MacIntosh,M,29,Chrome,9,19,16,16,16,0,3,50,0.32,33,0.66,3,0,3,1,11,2,17,0,0,0.375,3,5,8,0,0,0,0,0,1,0.5,1,4,0,0,0,0,0
John,Ranagan,M,31,Chrome,9,8,4,4,4,0,4,24,0.16666666666666666,17,0.7083333333333334,4,0,2,0.5,14,2,3,0,0,0,0,1,1,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Jordan,Wolf,A,33,Chrome,1,2,0,0,0,0,2,3,0,2,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Terefenko,SSDM,34,Chrome,9,7,2,2,2,0,5,10,0.2,8,0.8,1,0,1,1,8,6,24,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse,Bernhardt,D,36,Chrome,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean,Sconone,G,50,Chrome,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,8,0.38095238095238093,16,3,0,0,0,0,1,0,0,0,0
Greg,Weyl,D,57,Chrome,9,1,1,1,1,0,0,2,0.5,2,1,1,0,1,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Kevin,Rogers,M,77,Chrome,6,14,9,8,7,1,5,25,0.32,15,0.6,2,0.5,1,0.5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donny,Moss,D,80,Chrome,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randy,Staats,A,83,Chrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy,Palasek,A,84,Chrome,4,6,2,2,2,0,4,9,0.2222222222222222,5,0.5555555555555556,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Kyle,Hartzell,LSM,,Redwoods,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,2,0,0,0.5,2,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Tim,Troutner,G,0,Redwoods,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,4,29,0,0,0,0,0,0,11.625000000000002,125,0.5813953488372093,93,3,0,0,0,0,4,0,0,0,0
Joe,Walters,M,1,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Near,SSDM,2,Redwoods,7,0,0,0,0,0,0,5,0,3,0.6,2,0,1,0.5,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rob,Pannell,A,3,Redwoods,9,29,13,13,13,0,16,68,0.19117647058823528,37,0.5441176470588235,0,0,0,0,20,4,16,0,0,0,0,0,0,0,0,0,0,0,3,1.5,1,4,0,0,0,0,0
Drew,Simoneau,FO,5,Redwoods,3,0,0,0,0,0,0,2,0,1,0.5,0,0,0,0,5,0,12,0,0,0.4189189189189189,31,43,74,0,0,0,0,0,2,2,0,0,0,0,0,0,0
TD,Ierlan,FO,6,Redwoods,8,0,0,0,0,0,0,7,0,2,0.2857142857142857,0,0,0,0,5,5,79,0,0,0.6502463054187192,132,71,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jules,Heningburg,M,7,Redwoods,9,20,15,15,15,0,5,31,0.4838709677419355,27,0.8709677419354839,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
Matt,Kavanagh,A,10,Redwoods,9,20,15,15,15,0,5,53,0.2830188679245283,31,0.5849056603773585,1,0,1,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Myles,Jones,M,15,Redwoods,9,32,15,14,13,1,17,39,0.358974358974359,26,0.6666666666666666,6,0.16666666666666666,5,0.8333333333333334,13,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
Sergio,Perkovic,M,16,Redwoods,9,24,19,14,9,5,5,43,0.32558139534883723,27,0.627906976744186,12,0.4166666666666667,8,0.6666666666666666,10,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0.5,4,4,0,0,0,0,0
Kyle,Harrison,M,18,Redwoods,9,6,5,4,3,1,1,17,0.23529411764705882,10,0.5882352941176471,3,0.3333333333333333,2,0.6666666666666666,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Leonard,FO,47,Redwoods,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,4,0,0,0.29411764705882354,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryder,Garnsey,A,50,Redwoods,9,15,14,14,14,0,1,45,0.3111111111111111,23,0.5111111111111111,1,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
Garrett,Epple,D,52,Redwoods,9,2,2,2,2,0,0,7,0.2857142857142857,5,0.7142857142857143,4,0,3,0.75,3,16,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
Jack,Kelly,G,94,Redwoods,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,12.999999999999998,10,0.43478260869565216,13,0,0,0,0,0,0,0,0,0,0
Matt,DeLuca,G,1,Waterdogs,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56810631229236,0,0,1,0,0,0,0,0,0,0,0,0,0
Ben,Reeves,A,2,Waterdogs,8,11,8,8,8,0,3,23,0.34782608695652173,15,0.6521739130434783,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Brown,A,4,Waterdogs,9,21,20,20,20,0,1,70,0.2857142857142857,37,0.5285714285714286,7,0,5,0.7142857142857143,4,1,17,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,12,0,0,0,0,0
Michael,Kraus,A,5,Waterdogs,4,4,1,1,1,0,3,11,0.09090909090909091,6,0.5454545454545454,1,0,1,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kieran,McArdle,A,6,Waterdogs,8,25,13,12,11,1,12,45,0.26666666666666666,30,0.6666666666666666,2,0.5,2,1,19,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0
Steven,DeNapoli,SSDM,7,Waterdogs,9,3,3,3,3,0,0,7,0.42857142857142855,4,0.5714285714285714,0,0,0,0,5,7,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
Charlie,Cipriano,G,12,Waterdogs,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,19.115044247787612,2,0.2857142857142857,6,1,0,0,0,0,0,0,0,0,0
Ryan,Conrad,M,15,Waterdogs,9,6,5,5,5,0,1,13,0.38461538461538464,6,0.46153846153846156,2,0,0,0,11,4,11,0,0,0,0,4,4,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Chris,Sabia,D,16,Waterdogs,8,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Ryland,Rees,LSM,17,Waterdogs,9,6,6,3,0,3,0,10,0.3,5,0.5,8,0.375,4,0.5,4,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Withers,FO,18,Waterdogs,9,3,2,2,2,0,1,8,0.25,3,0.375,0,0,0,0,6,7,55,0,0,0.5441860465116279,117,98,215,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Liam,Byrnes,D,21,Waterdogs,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Michael,Sowers,A,22,Waterdogs,1,2,2,2,2,0,0,6,0.3333333333333333,5,0.8333333333333334,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew,Snider,M,23,Waterdogs,5,3,2,2,2,0,1,10,0.2,4,0.4,0,0,0,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Eli,Gobrecht,D,25,Waterdogs,9,3,2,1,0,1,1,1,1,1,1,1,1,1,1,3,14,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Matt,Whitcher,SSDM,33,Waterdogs,4,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dillon,Ward,G,37,Waterdogs,9,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,19,0,0,0,0,0,0,10.922275474057095,95,0.5307262569832403,91,7,0,0,0,0,4,0,0,0,0
Connor,Kelly,M,40,Waterdogs,8,21,13,11,9,2,8,59,0.1864406779661017,30,0.5084745762711864,15,0.13333333333333333,6,0.4,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
Ben,Randall,D,44,Waterdogs,7,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Scarpello,M,50,Waterdogs,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Walker,M,57,Waterdogs,5,14,4,4,4,0,10,14,0.2857142857142857,10,0.7142857142857143,0,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mikie,Schlosser,M,59,Waterdogs,9,15,14,13,12,1,1,38,0.34210526315789475,26,0.6842105263157895,2,0.5,2,1,6,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,2,0,0,0,0,0
Bryce,Wasserman,A,77,Chaos,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan,Sunday,A,24,Cannons,3,2,1,1,1,0,1,5,0.2,3,0.6,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Hogan,M,15,Whipsnakes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tate,Boyce,G,20,Chrome,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.271186440677965,0,0,1,0,0,0,0,0,0,0,0,0,0
TJ,Comizio,SSDM,84,Whipsnakes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peyton,Smith,FO,5,Redwoods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.375,9,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
