First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Ryan,Ambler,M,13,Archers,10,15,13,13,13,0,2,45,0.28888888888888886,26,0.5777777777777777,1,0,0,0,9,1,5,215,161,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,6,7
Grant,Ament,A,16,Archers,5,16,5,4,3,1,11,21,0.19047619047619047,14,0.6666666666666666,2,0.5,2,1,8,0,7,202,173,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3
Mark,McNeill,SSDM,21,Archers,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,9,36,33,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Latrell,Harris,SSDM,22,Archers,10,2,2,2,2,0,0,3,0.6666666666666666,2,0.6666666666666666,0,0,0,0,3,4,18,69,63,0,0,0,0,0,0,0,0,0,3,2.5,0,0,0,0,0,0,2
Dominique,Alexander,SSDM,23,Archers,9,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,9,15,66,65,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0
Michael,Rexrode,D,22,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,22,52,49,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Ryland,Rees,LSM,17,Waterdogs,9,6,5,3,1,2,1,11,0.2727272727272727,7,0.6363636363636364,10,0.2,6,0.6,3,6,17,44,30,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2
Jake,Withers,FO,18,Waterdogs,6,1,1,1,1,0,0,3,0.3333333333333333,1,0.3333333333333333,0,0,0,0,2,2,28,29,24,0.46938775510204084,69,76,147,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0
Liam,Byrnes,D,21,Waterdogs,10,0,0,0,0,0,0,4,0,1,0.25,1,0,0,0,7,15,27,79,68,0,0,0,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,0
Michael,Sowers,A,22,Waterdogs,9,32,21,21,21,0,11,59,0.3559322033898305,41,0.6949152542372882,2,0,0,0,12,0,5,255,184,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,12,9
Eli,Gobrecht,D,25,Waterdogs,10,2,1,1,1,0,1,2,0.5,1,0.5,1,0,0,0,1,7,20,61,58,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,1
Kyle,Bernlohr,G,35,Whipsnakes,10,0,0,0,0,0,0,2,0,1,0.5,2,0,1,0.5,4,5,25,156,150,0,0,0,0,9.703971119133573,125,0.581395348837209,98,8,0,0,0,0,5,0,0,0,0
Jake,Carraway,A,19,Atlas,2,1,1,1,1,0,0,8,0.125,5,0.625,2,0,1,0.5,0,0,1,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Christian,Scarpello,SSDM,50,Waterdogs,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Walker,A,57,Waterdogs,9,13,9,9,9,0,4,30,0.3,16,0.5333333333333333,0,0,0,0,10,1,11,235,195,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,3,6
Mikie,Schlosser,M,59,Waterdogs,6,5,5,4,3,1,0,18,0.2222222222222222,12,0.6666666666666666,2,0.5,1,0.5,5,0,5,97,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Zach,Currier,M,77,Waterdogs,10,19,11,11,11,0,8,28,0.39285714285714285,15,0.5357142857142857,2,0,0,0,17,6,53,267,222,0.0967741935483871,3,28,31,0,0,0,0,0,3,2.5,0,1,0,0,0,7,4
Tim,Muller,D,14,Whipsnakes,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad,Smith,M,27,Whipsnakes,10,22,14,13,12,1,8,57,0.22807017543859648,38,0.6666666666666666,4,0.25,2,0.5,10,0,7,231,164,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,6,7
Steven,DeNapoli,SSDM,7,Waterdogs,4,3,3,3,3,0,0,4,0.75,4,1,0,0,0,0,2,0,4,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bryan,Costabile,M,26,Atlas,10,20,12,11,10,1,8,65,0.16923076923076924,39,0.6,10,0.1,6,0.6,19,3,17,284,200,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,7,4
Tucker,Durkin,D,51,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,32,30,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Tim,Edwards,SSDM,23,Cannons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Drenner,M,22,Cannons,10,20,17,17,17,0,3,51,0.3333333333333333,34,0.6666666666666666,3,0,1,0.3333333333333333,5,1,8,243,187,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,7
Jack,Kielty,D,40,Cannons,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,67,63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jack,Concannon,G,12,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,19,96,90,0,0,0,0,11.75981625287105,125,0.548245614035088,112,9,1,1,0,0,8,0,0,0,0
Peter,Dearth,SSDM,54,Atlas,9,3,1,1,1,0,2,5,0.2,4,0.8,0,0,0,0,5,3,9,45,35,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,1
Zach,Goodrich,SSDM,14,Cannons,10,1,1,1,1,0,0,6,0.16666666666666666,3,0.5,1,0,1,1,2,6,9,82,74,0,0,0,0,0,0,0,0,0,5,3.5,0,0,0,0,0,0,1
Brodie,Merrill,LSM,17,Cannons,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,15,34,31,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Jeff,Teat,A,7,Atlas,10,38,22,22,22,0,16,52,0.4230769230769231,36,0.6923076923076923,0,0,0,0,21,1,15,362,289,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,6,16
Trevor,Baptiste,FO,9,Atlas,9,10,6,5,4,1,4,18,0.2777777777777778,11,0.6111111111111112,1,1,1,1,4,1,83,112,90,0.6986301369863014,153,66,219,0,0,0,0,0,5,2.5,0,0,0,0,0,3,2
JD,Colarusso,G,11,Atlas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,6,0,0,0,0,13.26315789473684,7,0.538461538461538,7,1,0,0,0,0,1,0,0,0,0
Eric,Law,A,15,Atlas,10,29,18,18,18,0,11,33,0.5454545454545454,27,0.8181818181818182,0,0,0,0,23,0,11,339,283,0,0,0,0,0,0,0,0,0,3,2.5,2,4,0,0,0,2,16
Jake,Richard,SSDM,27,Atlas,10,2,1,1,1,0,1,4,0.25,4,1,2,0,2,1,3,7,9,77,70,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0
Stephen,Kelly,FO,24,Cannons,9,5,4,4,4,0,1,7,0.5714285714285714,6,0.8571428571428571,0,0,0,0,8,0,65,68,53,0.48847926267281105,106,111,217,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Matt,Whitcher,SSDM,33,Waterdogs,10,0,0,0,0,0,0,6,0,4,0.6666666666666666,1,0,1,1,0,6,13,66,60,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Dillon,Ward,G,37,Waterdogs,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,16,73,70,0,0,0,0,12.99829226640644,73,0.506944444444444,74,3,0,0,0,0,4,0,0,0,0
Connor,Kelly,M,40,Waterdogs,10,26,20,16,12,4,6,59,0.2711864406779661,30,0.5084745762711864,13,0.3076923076923077,9,0.6923076923076923,18,1,14,260,183,0,0,0,0,0,0,0,0,0,1,1,2,9,0,0,0,5,11
Warren,Jeffrey,D,27,Archers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cade,van Raaphorst,D,77,Atlas,10,7,6,3,0,3,1,12,0.25,7,0.5833333333333334,10,0.3,5,0.5,5,11,25,75,58,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3
Danny,Logan,SSDM,91,Atlas,10,9,7,4,1,3,2,8,0.5,6,0.75,6,0.5,5,0.8333333333333334,3,6,20,90,79,0.16666666666666666,2,10,12,0,0,0,0,0,3,2,0,0,0,0,0,0,4
Troy,Reh,LSM,10,Chaos,10,1,1,1,1,0,0,3,0.3333333333333333,3,1,2,0,2,1,1,7,26,89,85,0,0,2,2,0,0,0,0,0,4,4,0,0,0,0,0,1,0
Patrick,Resch,SSDM,34,Chaos,10,2,1,1,1,0,1,4,0.25,3,0.75,2,0,1,0.5,4,9,15,76,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CJ,Costabile,LSM,9,Chaos,10,9,8,6,4,2,1,19,0.3157894736842105,11,0.5789473684210527,9,0.2222222222222222,5,0.5555555555555556,5,2,29,72,48,0.52,13,12,25,0,0,0,0,0,5,3,0,1,0,0,0,4,2
John,Crawley,M,44,Atlas,9,5,4,4,4,0,1,22,0.18181818181818182,13,0.5909090909090909,1,0,0,0,8,0,3,99,69,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
Nick,Marrocco,G,1,Cannons,9,0,0,0,0,0,0,2,0,2,1,2,0,2,1,0,3,23,151,149,0,0,0,0,14.289780376168313,123,0.497975708502024,129,5,1,1,0,0,10,0,0,0,0
Lyle,Thompson,A,4,Cannons,9,44,26,26,26,0,18,66,0.3939393939393939,42,0.6363636363636364,0,0,0,0,25,5,22,283,192,0,0,0,0,0,0,0,0,0,1,0.5,1,5,0,0,0,15,11
Stephen,Rehfuss,M,6,Cannons,10,14,6,6,6,0,8,29,0.20689655172413793,17,0.5862068965517241,0,0,0,0,16,0,9,277,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
Connor,Farrell,FO,25,Chrome,10,2,2,2,2,0,0,11,0.18181818181818182,5,0.45454545454545453,2,0,2,1,11,1,90,82,60,0.5793991416309013,135,97,233,0,0,0,0,0,1,1,0,0,0,0,1,2,0
James,Barclay,D,25,Whipsnakes,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,MacIntosh,M,29,Chrome,9,16,15,14,13,1,1,39,0.358974358974359,28,0.717948717948718,1,1,1,1,16,2,8,172,117,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,12
Jared,Conners,LSM,28,Archers,10,4,0,0,0,0,4,4,0,2,0.5,3,0,2,0.6666666666666666,9,6,18,54,41,0,0,2,2,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Jeff,Trainor,M,43,Archers,5,4,4,3,2,1,0,8,0.375,5,0.625,2,0.5,2,1,0,3,5,48,40,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,2
Tre,Leclaire,M,44,Archers,9,8,6,6,6,0,2,24,0.25,13,0.5416666666666666,0,0,0,0,2,1,6,129,103,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6
Matt,McMahon,D,77,Archers,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,22,20,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Graeme,Hossack,D,81,Archers,10,0,0,0,0,0,0,3,0,3,1,2,0,2,1,2,11,38,74,69,0.16666666666666666,5,24,30,0,0,0,0,0,5,4,0,0,0,0,0,0,0
Kyle,Pless,LSM,2,Atlas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Bucaro,M,4,Atlas,9,12,9,9,9,0,3,31,0.2903225806451613,17,0.5483870967741935,0,0,0,0,9,1,5,106,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
Romar,Dennis,M,5,Atlas,8,10,7,5,3,2,3,27,0.18518518518518517,14,0.5185185185185185,13,0.15384615384615385,5,0.38461538461538464,2,1,0,92,63,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1,4,1
Dox,Aitken,M,6,Atlas,8,10,8,8,8,0,2,23,0.34782608695652173,17,0.7391304347826086,0,0,0,0,10,1,9,142,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Jesse,Bernhardt,D,36,Chrome,10,0,0,0,0,0,0,1,0,1,1,1,0,1,1,4,8,22,80,75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Kyle,Hartzell,LSM,81,Redwoods,8,3,3,2,1,1,0,4,0.5,3,0.75,3,0.3333333333333333,2,0.6666666666666666,2,5,9,33,27,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,2
Tim,Troutner,G,0,Redwoods,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,47,46,0,0,0,0,10.535890844374133,20,0.357142857142857,37,1,0,0,0,0,4,0,0,0,0
Johnny,Surdick,D,18,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin,Kaut,G,19,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Byrne,A,22,Chaos,7,20,15,15,15,0,5,53,0.2830188679245283,32,0.6037735849056604,1,0,0,0,15,2,9,238,170,0,0,0,0,0,0,0,0,0,2,1.5,1,1,0,0,1,9,6
Jules,Heningburg,M,7,Redwoods,8,19,12,12,12,0,7,36,0.3333333333333333,27,0.75,0,0,0,0,13,1,10,205,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
Myles,Jones,M,15,Redwoods,10,22,15,12,9,3,7,55,0.21818181818181817,28,0.509090909090909,13,0.23076923076923078,5,0.38461538461538464,12,1,5,232,165,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,6,6
Eddy,Glazener,D,30,Redwoods,9,4,4,2,0,2,0,6,0.3333333333333333,6,1,5,0.4,5,1,2,10,15,56,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Andrew,Newbold,LSM,11,Cannons,4,1,1,1,1,0,0,3,0.3333333333333333,2,0.6666666666666666,1,0,0,0,0,1,0,9,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mark,Cockerton,A,21,Cannons,3,6,6,6,6,0,0,26,0.23076923076923078,12,0.46153846153846156,0,0,0,0,3,0,0,59,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6
Ryan,Tierney,M,26,Cannons,7,5,5,5,5,0,0,14,0.35714285714285715,10,0.7142857142857143,1,0,1,1,8,0,6,87,65,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2
TD,Ierlan,FO,6,Redwoods,10,2,1,1,1,0,1,5,0.2,3,0.6,0,0,0,0,9,5,78,82,68,0.5357142857142857,135,114,252,0,0,0,0,0,2,1.5,0,0,0,0,0,1,0
Mike,Chanenchuk,M,1,Whipsnakes,10,22,18,16,14,2,4,61,0.26229508196721313,37,0.6065573770491803,13,0.15384615384615385,8,0.6153846153846154,10,0,5,280,209,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,7,9
Jake,Bernhardt,SSDM,83,Whipsnakes,8,1,1,1,1,0,0,2,0.5,2,1,0,0,0,0,0,0,4,47,45,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,1
Brendan,Kavanagh,A,27,Chrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Terefenko,SSDM,34,Chrome,10,5,2,2,2,0,3,4,0.5,3,0.75,0,0,0,0,7,6,21,116,105,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,1,1
Kevin,Rogers,M,77,Chrome,5,4,1,1,1,0,3,11,0.09090909090909091,5,0.45454545454545453,1,0,0,0,2,1,5,74,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Finn,Sullivan,D,36,Redwoods,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,24,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Matt,Kavanagh,A,10,Redwoods,10,13,8,8,8,0,5,46,0.17391304347826086,25,0.5434782608695652,0,0,0,0,19,2,16,287,222,0,0,0,0,0,0,0,0,0,1,0.5,1,2,0,0,0,1,7
