First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Tom,Schreiber,M,26,Archers,10,37,19,17,15,2,18,60,0.2833333333333333,29,0.48333333333333334,7,0.2857142857142857,5,0.7142857142857143,22,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
Steven,Waldeck,D,24,Archers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Ratliff,D,2,Archers,10,4,2,2,2,0,2,15,0.13333333333333333,6,0.4,7,0,3,0.42857142857142855,8,13,29,0,0,0.14285714285714285,1,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stephen,Kelly,FO,10,Archers,10,7,3,3,3,0,4,8,0.375,7,0.875,0,0,0,0,5,0,56,0,0,0.47668393782383417,92,101,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas,Tintle,M,88,Archers,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Noone,LSM,12,Archers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,McMahon,D,11,Archers,10,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,McNeill,M,21,Archers,9,0,0,0,0,0,0,2,0,2,1,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marcus,Holman,A,1,Archers,10,32,25,23,21,2,7,74,0.3108108108108108,43,0.581081081081081,10,0.2,5,0.5,19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
Kevin,Rice,A,22,Archers,6,7,3,3,3,0,4,27,0.1111111111111111,17,0.6296296296296297,1,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Joseph,Nardella,FO,91,Whipsnakes,10,12,6,6,6,0,6,15,0.4,9,0.6,0,0,0,0,8,4,72,0,0,0.5470085470085471,128,106,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,McCallion,M,3,Whipsnakes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerry,Ragonese,FO,37,Redwoods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,6,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Place,D,17,Archers,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Ian,MacKay,M,94,Archers,4,3,2,2,2,0,1,11,0.18181818181818182,7,0.6363636363636364,3,0,2,0.6666666666666666,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Goran,Murray,D,95,Archers,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan,Connell,D,99,Archers,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drew,Adams,G,14,Archers,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.081967213114755,47,0.6438356164,27,1,0,0,0,0,0,0,0,0,0
Dominique,Alexander,M,23,Archers,10,1,0,0,0,0,1,3,0,1,0.3333333333333333,1,0,1,1,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Dan,Eipp,M,3,Archers,9,8,5,5,5,0,3,19,0.2631578947368421,12,0.631578947368421,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Cuccinello,A,30,Archers,8,12,8,8,8,0,4,28,0.2857142857142857,17,0.6071428571428571,1,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ben,McIntosh,M,90,Archers,10,13,11,11,11,0,2,44,0.25,27,0.6136363636363636,1,0,1,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Austin,Sims,M,18,Archers,4,2,2,2,2,0,0,12,0.16666666666666666,6,0.5,2,0,1,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Ghitelman,G,8,Archers,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.703703703703704,79,0.512987013,79,4,0,0,0,0,0,0,0,0,0
Ryan,Ambler,M,13,Archers,9,10,3,3,3,0,7,14,0.21428571428571427,6,0.42857142857142855,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Manley,D,5,Chrome,8,3,2,1,0,1,1,1,1,1,1,1,1,1,1,2,8,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Matthew,Landis,D,43,Redwoods,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brad,Smith,A,0,Whipsnakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim,Troutner,G,0,Redwoods,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.270440251572326,116,0.5321100917,112,10,0,0,0,0,0,0,0,0,0
Jack,Kelly,G,0,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaze,Riorden,G,0,Chaos,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.573804573804575,153,0.5543478261,126,3,0,0,0,0,0,0,0,0,0
Davey,Emala,A,0,Archers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Fletcher,D,36,Chrome,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Reynolds,M,97,Whipsnakes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Duprey,D,9,Chrome,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin,Pifani,D,17,Atlas,10,0,0,0,0,0,0,2,0,1,0.5,0,0,0,0,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Tim,Rotanz,M,20,Whipsnakes,4,0,0,0,0,0,0,2,0,1,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Ready,,,Chrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brent,Noseworthy,,,Atlas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin,Henningsen,,,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg,Coholan,,,Chrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
